uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
7ef9ad49-fe5e-4d8a-b1ec-e01cd4136468,84779347,False,,,5.0,5.0,precise,2021-06-27 17:07:19-06:00,2021-06-27,-105.001144445,39.6412083333,85FPJX00+,1627.0,,12.8,21.1,,8.2,,1019.6,Panaeolus foenisecii,"Oxford Pl W, Englewood, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
7e1fc592-840a-4831-9c75-545c9421c440,84648089,False,,,25.0,25.0,precise,2021-06-26 15:09:10-06:00,2021-06-26,-105.0512199564,40.5281927206,85GPGW00+,1520.0,,13.3,21.7,,11.8,,1016.3,Panaeolus foenisecii,"Cape Cod Cir, Fort Collins, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
97b0f16d-c6ef-4b17-b418-f98239c8fbe0,84246950,False,,,,,unknown,2021-06-23 08:05:42-06:00,2021-06-23,-104.9052240997,39.4461231,85FQC300+,1903.0,,16.7,33.9,0.0,13.0,,1006.8,Panaeolus foenisecii,"Castle Pines Village, Castle Pines, CO 80108, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
c030b876-dfb3-4fdb-9b0f-20b9e26308d4,84116430,False,,,,,unknown,2021-06-21 13:55:35-06:00,2021-06-21,-104.9809747,39.6283736997,85FQJ200+,1655.0,,10.0,20.6,,10.2,,1019.2,Panaeolus foenisecii,"Englewood, CO, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
4d12e84f-7611-48aa-a8d5-f767755ad678,83855716,False,,,,,unknown,2021-06-20 16:09:09-06:00,2021-06-20,-104.9022216667,39.3789333333,85FQ9300+,1972.0,,15.6,27.2,,15.1,,1008.2,Panaeolus foenisecii,"Starry Night Loop, Castle Rock, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
067f7a64-4249-406b-a936-f72af79d1a1c,83544483,False,,,,,unknown,2021-06-18 13:32:52-06:00,2021-06-18,-105.0818083333,40.5750111111,85GPHW00+,1529.0,,17.8,32.2,,14.2,,1010.1,Panaeolus foenisecii,"J.V.K. Wagar, Fort Collins, CO 80521, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
dc2be717-0527-4743-a391-13a93602e5b8,82440838,False,,,458.0,458.0,precise,2021-06-09 14:14:39-06:00,2021-06-09,-104.9847331097,39.6884187012,85FQM200+,1611.0,,15.9,31.5,,13.0,,1011.7,Panaeolus foenisecii,"S Sherman St, Denver, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
9718c8c5-06ab-4b47-8e35-697b60a08f68,82361624,False,,,13.0,13.0,precise,2021-06-09 17:50:24-06:00,2021-06-09,-105.2680283333,39.9729,85FPXP00+,1752.0,,15.0,32.0,0.0,5.2,,1019.5,Panaeolus foenisecii,"Rockmont Cir, Boulder, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
6e018f15-16f7-46ac-b9de-0de989ff0130,82091531,False,,,4.0,4.0,precise,2021-06-07 16:54:19-06:00,2021-06-07,-105.1035083333,39.805125,85FPRV00+,1638.0,,12.0,33.0,0.2,10.1,,1012.6,Panaeolus foenisecii,"Ralston Cove Park, Arvada, CO, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
f19ddc45-fd85-44bc-a411-89877216bf6f,80634531,False,,,488.0,488.0,precise,2021-05-28 11:43:54-06:00,2021-05-28,-105.0859332836,39.4980340048,85FPFW00+,1671.0,,8.3,26.1,0.0,12.3,,1013.5,Panaeolus semiovatus,"Chatfield State Park, Littleton, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
f6ae414a-8a75-4ce8-95cb-4224e10bfcfd,65609547,False,,,,,unknown,2019-05-07 11:29:00+00:00,2019-05-07,-104.4599115833,36.9979477778,858QXG00+,2615.0,,10.6,20.6,,20.5,,1006.5,Panaeolus semiovatus,"Las Animas County, CO, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
acd07b07-3c16-489a-bfe9-d277f8642fe8,59398263,False,,,10.0,10.0,precise,2019-08-01,2019-08-01,-104.9636472222,39.7328444444,85FQP200+,1646.0,,20.8,27.7,,12.1,,1015.7,Panaeolus cinctulus,"Cheesman Park, Denver, CO, USA",4,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
93d7cf38-fb71-48fd-8e84-67c71825b9d5,56103065,True,obscured,,,28181.0,obscured,2020-08-01 10:50:49-06:00,2020-08-01,-105.1819124466,38.8806351216,85CPVR00+,2942.0,,9.6,30.0,,11.3,,1018.3,Panaeolus papilionaceus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
00e5097a-feb1-4f93-b2a0-2a3d1a766753,54438070,False,,,14.0,14.0,precise,2020-07-26 13:42:40-06:00,2020-07-26,-104.8812960321,39.7603573883,85FQQ400+,1615.0,,19.4,25.8,,10.2,,1016.8,Panaeolus foenisecii,"Central Park, Denver, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
daad93df-c25b-488a-993a-6ed4cbd65cb3,51742423,False,,,258.0,258.0,precise,2020-07-02 16:45:13-06:00,2020-07-02,-105.8740272523,39.9054607456,85FPW400+,2801.0,,1.9,26.2,,10.6,,,Panaeolus semiovatus,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Parshall, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
99009458-6ff2-4ebf-86da-32cdeead1cfd,27397711,False,,,24.0,24.0,precise,2019-06-21 15:12:24-06:00,2019-06-21,-105.1050555,40.5754966667,85GPHV00+,1543.0,,,,,12.0,,1008.7,Panaeolus foenisecii,"900 Constitution Ave Thru, Fort Collins, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
